00:26:30.995:DEBUG:exporter: got next (rank 1366), qsize 0, len(players) = 48
00:26:31.053:DEBUG:exporter: got next (rank 1367), qsize 2, len(players) = 49
00:26:31.099:DEBUG:exported 50 documents: (ranks 1318-1367)
00:26:31.100:DEBUG:exporter: got next (rank 1368), qsize 1, len(players) = 0
00:26:31.100:DEBUG:exporter: got next (rank 1369), qsize 0, len(players) = 1
00:26:31.104:DEBUG:exporter: got next (rank 1370), qsize 3, len(players) = 2
00:26:31.105:DEBUG:exporter: got next (rank 1371), qsize 2, len(players) = 3
00:26:31.105:DEBUG:exporter: got next (rank 1372), qsize 1, len(players) = 4
00:26:31.105:DEBUG:exporter: got next (rank 1373), qsize 0, len(players) = 5
00:26:31.148:DEBUG:exporter: got next (rank 1374), qsize 2, len(players) = 6
00:26:31.148:DEBUG:exporter: got next (rank 1375), qsize 1, len(players) = 7
00:26:31.149:DEBUG:exporter: got next (rank 1376), qsize 0, len(players) = 8
00:26:31.251:DEBUG:exporter: got next (rank 1377), qsize 0, len(players) = 9
00:26:31.420:DEBUG:exporter: got next (rank 1378), qsize 2, len(players) = 10
00:26:31.421:DEBUG:exporter: got next (rank 1379), qsize 1, len(players) = 11
00:26:31.421:DEBUG:exporter: got next (rank 1380), qsize 0, len(players) = 12
00:26:31.442:DEBUG:exporter: got next (rank 1381), qsize 0, len(players) = 13
00:26:31.490:DEBUG:exporter: got next (rank 1382), qsize 0, len(players) = 14
00:26:31.499:DEBUG:exporter: got next (rank 1383), qsize 4, len(players) = 15
00:26:31.499:DEBUG:exporter: got next (rank 1384), qsize 3, len(players) = 16
00:26:31.500:DEBUG:exporter: got next (rank 1385), qsize 2, len(players) = 17
00:26:31.500:DEBUG:exporter: got next (rank 1386), qsize 1, len(players) = 18
00:26:31.500:DEBUG:exporter: got next (rank 1387), qsize 0, len(players) = 19
00:26:31.597:DEBUG:exporter: got next (rank 1388), qsize 3, len(players) = 20
00:26:31.597:DEBUG:exporter: got next (rank 1389), qsize 3, len(players) = 21
00:26:31.597:DEBUG:exporter: got next (rank 1390), qsize 2, len(players) = 22
00:26:31.598:DEBUG:exporter: got next (rank 1391), qsize 1, len(players) = 23
00:26:31.598:DEBUG:exporter: got next (rank 1392), qsize 0, len(players) = 24
